intervention,target,T/K,effect_measure,p/bar_low,p/bar_high,paired_related_groups,median_heat_low,median_heat_high,median_heat_change_high_minus_low,median_adsorption_low,median_adsorption_high,median_adsorption_change_high_minus_low,spearman_rho_pressure_change_heat_vs_adsorption,bootstrap_95_low_rho,bootstrap_95_high_rho,direction_concordance_fraction,y
metal_substitution,landfill_CH4,338.0,absolute_log_difference,0.01,4.4,453,0.0771920000000001,0.30295,0.2235989999999998,0.0490033117822212,0.0384929704358644,-0.0116835917857423,0.2880710794229522,0.1951086248792928,0.3769100158250439,0.4944812362030905,0
metal_substitution,landfill_CO2,338.0,absolute_log_difference,0.26,3.2,453,0.2790819999999998,0.5005819999999996,0.1757749999999998,0.1319105166518708,0.0702734469686712,-0.0498912809087199,0.1767096076447454,0.0811448398973595,0.2688332308767145,0.4988962472406181,1
metal_substitution,methane_purification_CH4,298.0,absolute_log_difference,0.9,9.0,453,0.116241,0.3411550000000001,0.186312,0.0500106635988151,0.031755579323041,-0.0120441110134138,0.1030744834961187,0.0078456222558791,0.1931042613951837,0.4547461368653421,2
metal_substitution,methane_purification_CO2,298.0,absolute_log_difference,0.1,1.0,453,0.4359619999999999,0.7570390000000007,0.2983209999999996,0.1129548066722448,0.0918268898675038,-0.0060977574093568,0.0147757687822351,-0.0746426783461535,0.1042332787837187,0.4856512141280353,3
metal_substitution,methane_storage_CH4,298.0,absolute_log_difference,5.8,65.0,453,0.070119,0.1036770000000002,0.0332459999999992,0.0216828473385894,0.024650269407904,0.0024620353712057,0.0558644938774445,-0.0374095483516895,0.1467791219675819,0.5320088300220751,4
metal_substitution,post_combustion_CO2,298.0,absolute_log_difference,0.015,0.15,453,0.3268120000000003,0.32261,0.0131450000000006,0.1616157627948825,0.1231604629766381,-0.0355619606021179,0.3792921076879902,0.2907848863995049,0.4631724360299862,0.6225165562913907,5
metal_substitution,post_combustion_N2,298.0,absolute_log_difference,0.075,0.75,453,0.0836700000000001,0.098519,0.0054399999999998,0.0539224823985495,0.0439895544760644,-0.0071695569677554,0.2783087345909858,0.1830927405323969,0.3713443293325662,0.5607064017660044,6
metal_substitution,pre_combustion_CO2,313.0,absolute_log_difference,0.4,16.0,452,0.31376775,0.5365205,0.2480915000000005,0.1125263236252132,0.0377975139773448,-0.0615453745820411,0.1678278995552285,0.0717434590117226,0.2607979692310898,0.3871681415929203,7
metal_substitution,pre_combustion_H2,313.0,absolute_log_difference,0.6,24.0,452,0.0263349999999999,0.17391475,0.130625,0.0318446697199307,0.0612215891318216,0.0204249107270857,0.1543911938189672,0.0647766778567914,0.242204994406791,0.6261061946902655,8
